OrderID,CustomerID,OrderVolume,ShipMode,Segment,Category,PaymentTerm,Discount,ExistingPurchaseOrder,FirstCustomerOrder,CashInDate
O-13173,1004,143.96,Standard Class,Consumer,Office Supplies,30,5,Yes,No,22-07-2012
O-13174,1015,202.06,Standard Class,Consumer,Technology,45,5,No,No,15-08-2012
O-13175,1012,158.85,Standard Class,Corporate,Furniture,30,5,Yes,No,11-08-2012
O-13176,1008,181.99,Standard Class,Consumer,Office Supplies,30,5,Yes,No,26-07-2012
O-13177,1023,175.17,Standard Class,Consumer,Technology,30,5,No,No,30-07-2012
O-13178,1023,273,Standard Class,Consumer,Technology,45,3,Yes,No,07-08-2012
O-13179,1010,136.27,Standard Class,Consumer,Furniture,14,5,Yes,No,30-07-2012
O-13180,1031,204.85,Standard Class,Consumer,Furniture,30,3,Yes,No,13-07-2012
O-13181,1015,249.9,Standard Class,Consumer,Office Supplies,45,5,Yes,No,12-08-2012
O-13184,1027,32.1,First Class,Consumer,Office Supplies,45,0,Yes,No,14-08-2012
O-13185,1018,52.92,Standard Class,Corporate,Office Supplies,45,5,No,No,24-08-2012
O-13186,1015,44.82,Second Class,Consumer,Office Supplies,14,5,Yes,No,30-07-2012
O-13188,1019,43.06,Standard Class,Corporate,Office Supplies,14,0,Yes,No,29-07-2012
O-13189,1018,29.88,Standard Class,Corporate,Office Supplies,14,5,Yes,No,04-08-2012
O-13190,1012,39.16,Standard Class,Corporate,Office Supplies,14,5,Yes,No,01-08-2012
O-13192,1008,20.57,Standard Class,Consumer,Office Supplies,45,5,Yes,No,02-08-2012
O-13193,1027,43.92,Standard Class,Consumer,Office Supplies,14,5,Yes,No,22-07-2012
O-13194,1023,27.96,Standard Class,Consumer,Office Supplies,30,5,Yes,No,08-08-2012
O-13195,1000,116.04,Standard Class,Consumer,Office Supplies,45,5,Yes,No,14-08-2012
O-13196,1004,15.42,Standard Class,Consumer,Office Supplies,14,5,Yes,No,10-07-2012
O-13199,1013,28.72,Second Class,Consumer,Office Supplies,14,0,Yes,No,06-08-2012
O-13200,1027,5.41,Standard Class,Consumer,Office Supplies,45,3,Yes,No,17-08-2012
O-13201,1027,2563.92,Standard Class,Consumer,Furniture,30,5,No,No,04-08-2012
O-13204,1007,224.82,First Class,Corporate,Technology,45,3,Yes,No,13-08-2012
O-13206,1013,235.87,Second Class,Consumer,Office Supplies,30,0,Yes,No,20-08-2012
O-13208,1025,188.19,Standard Class,Corporate,Furniture,45,5,No,No,26-08-2012
O-13209,1008,146.88,Second Class,Consumer,Office Supplies,30,5,No,No,11-08-2012
O-13210,1013,91.73,Second Class,Consumer,Technology,30,3,Yes,No,02-08-2012
O-13212,1003,149.93,Second Class,Corporate,Furniture,14,0,Yes,No,27-07-2012
O-13213,1024,118.75,Standard Class,Corporate,Office Supplies,30,5,Yes,No,17-08-2012
O-13214,1010,59.64,Second Class,Consumer,Technology,45,3,Yes,No,10-08-2012
O-13215,1029,151.74,Standard Class,Corporate,Technology,45,5,Yes,No,12-08-2012
O-13216,1011,78.26,Standard Class,Corporate,Office Supplies,14,0,Yes,No,12-08-2012
O-13217,1015,78.84,Second Class,Consumer,Office Supplies,45,0,Yes,No,21-08-2012
O-13218,1003,111.84,Standard Class,Corporate,Office Supplies,30,0,Yes,No,15-08-2012
O-13219,1026,40.86,First Class,Corporate,Office Supplies,45,0,Yes,No,30-08-2012
O-13220,1013,39.96,Second Class,Consumer,Office Supplies,30,3,Yes,No,16-08-2012
O-13221,1025,115.74,Standard Class,Corporate,Office Supplies,45,3,Yes,No,02-09-2012
O-13222,1031,88.75,Standard Class,Consumer,Office Supplies,30,5,Yes,No,27-07-2012
O-13224,1024,39.12,Standard Class,Corporate,Office Supplies,45,3,Yes,No,24-08-2012
O-13225,1026,39.45,Standard Class,Corporate,Office Supplies,45,0,Yes,No,31-08-2012
O-13226,1007,88.92,Standard Class,Corporate,Office Supplies,45,3,Yes,No,29-08-2012
O-13227,1008,45.97,Standard Class,Consumer,Technology,14,0,Yes,No,19-07-2012
O-13228,1019,31.1,Standard Class,Corporate,Office Supplies,30,5,Yes,No,04-08-2012
O-13229,1007,22.25,Standard Class,Corporate,Office Supplies,14,0,Yes,No,08-08-2012
O-13230,1020,39.15,Standard Class,Consumer,Office Supplies,14,5,Yes,No,13-07-2012
O-13232,1004,20.96,Standard Class,Consumer,Office Supplies,45,5,Yes,No,29-07-2012
O-13233,1003,30.62,Standard Class,Corporate,Office Supplies,45,5,Yes,No,21-08-2012
O-13234,1030,16.59,Standard Class,Corporate,Office Supplies,14,3,Yes,No,30-07-2012
O-13235,1020,2198.7,Standard Class,Consumer,Technology,45,5,Yes,No,16-07-2012
O-13236,1025,461.1,Second Class,Corporate,Furniture,45,5,Yes,No,25-08-2012
O-13237,1024,1319.65,Standard Class,Corporate,Technology,45,0,Yes,No,20-08-2012
O-13238,1024,714.42,Second Class,Corporate,Office Supplies,45,3,Yes,No,01-09-2012
O-13239,1024,846.61,Second Class,Corporate,Technology,14,5,No,No,28-07-2012
O-13240,1024,578.42,Second Class,Corporate,Technology,30,5,Yes,No,04-08-2012
O-13241,1011,621.76,Standard Class,Corporate,Furniture,14,5,No,No,01-08-2012
O-13244,1029,560.12,Second Class,Corporate,Technology,30,0,No,No,07-08-2012
O-13245,1010,448.96,Second Class,Consumer,Technology,45,5,No,No,13-08-2012
O-13246,1012,177.48,First Class,Corporate,Furniture,45,5,Yes,No,16-08-2012
O-13247,1015,425.7,Standard Class,Consumer,Furniture,14,0,Yes,No,25-07-2012
O-13248,1029,302.48,Standard Class,Corporate,Furniture,30,5,No,No,09-08-2012
O-13250,1004,117.88,First Class,Consumer,Furniture,30,0,Yes,No,22-07-2012
O-13251,1025,101.04,First Class,Corporate,Office Supplies,45,0,Yes,No,02-09-2012
O-13252,1020,333.48,Standard Class,Consumer,Furniture,45,5,Yes,No,31-07-2012
O-13253,1015,119.85,Second Class,Consumer,Office Supplies,14,3,Yes,No,02-08-2012
O-13254,1025,169.28,Standard Class,Corporate,Office Supplies,30,5,No,No,31-08-2012
O-13255,1010,120.48,Second Class,Consumer,Office Supplies,45,3,Yes,No,24-08-2012
O-13256,1010,152.22,Standard Class,Consumer,Technology,45,5,Yes,No,14-08-2012
O-13257,1008,112.86,Second Class,Consumer,Office Supplies,45,3,Yes,No,20-08-2012
O-13259,1029,181.8,Standard Class,Corporate,Office Supplies,30,5,Yes,No,05-08-2012
O-13261,1011,119.56,Standard Class,Corporate,Office Supplies,14,0,No,No,19-08-2012
O-13262,1029,122.88,Standard Class,Corporate,Office Supplies,14,3,Yes,No,26-07-2012
O-13263,1004,32.78,Same Day,Consumer,Office Supplies,30,3,Yes,No,22-07-2012
O-13264,1029,79.8,Standard Class,Corporate,Furniture,14,5,Yes,No,29-07-2012
O-13265,1015,44.22,Standard Class,Consumer,Office Supplies,45,5,Yes,No,20-08-2012
O-13266,1029,64.56,Second Class,Corporate,Furniture,30,5,Yes,No,29-07-2012
O-13269,1013,58.98,Standard Class,Consumer,Office Supplies,45,5,Yes,No,21-08-2012
O-13270,1012,20.23,Second Class,Corporate,Furniture,30,5,Yes,No,08-08-2012
O-13271,1024,55.35,Standard Class,Corporate,Office Supplies,14,0,Yes,No,18-08-2012
O-13272,1023,46.32,Standard Class,Consumer,Office Supplies,30,0,Yes,No,07-08-2012
O-13273,1010,51.3,Standard Class,Consumer,Office Supplies,14,5,Yes,No,05-08-2012
O-13274,1012,18.43,Standard Class,Corporate,Office Supplies,45,3,Yes,No,03-09-2012
O-13275,1013,18.76,Second Class,Consumer,Office Supplies,14,5,Yes,No,06-08-2012
O-13276,1018,20.64,Standard Class,Corporate,Office Supplies,14,3,Yes,No,06-08-2012
O-13277,1013,19.6,Second Class,Consumer,Technology,45,5,Yes,No,17-08-2012
O-13279,1018,22.2,Standard Class,Corporate,Office Supplies,45,5,Yes,No,21-08-2012
O-13280,1011,5.9,Standard Class,Corporate,Office Supplies,45,0,Yes,No,30-08-2012
O-13281,1013,5.54,Standard Class,Consumer,Office Supplies,14,5,Yes,No,31-07-2012
O-13282,1010,4.32,Standard Class,Consumer,Office Supplies,30,3,Yes,No,18-08-2012
O-13283,1018,4.56,Standard Class,Corporate,Office Supplies,14,5,Yes,No,30-07-2012
O-13284,1009,1513.56,Second Class,Consumer,Technology,30,5,Yes,No,23-07-2012
O-13285,1026,822.85,Standard Class,Corporate,Furniture,45,3,Yes,No,17-08-2012
O-13286,1003,672.51,Standard Class,Corporate,Technology,30,3,Yes,No,06-08-2012
O-13288,1001,525.69,Second Class,Consumer,Office Supplies,30,0,Yes,No,15-08-2012
O-13289,1026,215.55,Standard Class,Corporate,Technology,30,5,Yes,No,07-08-2012
O-13290,1026,284.26,Standard Class,Corporate,Office Supplies,14,0,No,No,22-08-2012
O-13291,1016,482.94,Second Class,Corporate,Furniture,14,0,Yes,No,30-07-2012
O-13292,1007,292.95,Standard Class,Corporate,Furniture,45,5,Yes,No,17-08-2012
O-13293,1001,118.44,Second Class,Consumer,Technology,45,0,Yes,No,20-08-2012
O-13294,1013,206.98,Standard Class,Consumer,Furniture,30,3,Yes,No,05-08-2012
O-13295,1005,269.98,Standard Class,Corporate,Technology,14,3,Yes,No,18-07-2012
O-13296,1007,99.48,Standard Class,Corporate,Office Supplies,14,5,Yes,No,13-08-2012
O-13299,1020,59.94,Standard Class,Consumer,Office Supplies,45,5,Yes,No,08-08-2012
O-13300,1020,109.8,Standard Class,Consumer,Office Supplies,14,5,Yes,No,19-07-2012
O-13301,1016,19.44,First Class,Corporate,Office Supplies,14,5,Yes,No,01-08-2012
O-13303,1007,88.13,Standard Class,Corporate,Office Supplies,45,5,Yes,No,26-08-2012
O-13304,1013,18.72,Standard Class,Consumer,Office Supplies,30,0,Yes,No,18-08-2012
O-13306,1007,25.8,Standard Class,Corporate,Office Supplies,14,5,Yes,No,02-08-2012
O-13308,1021,19.68,Standard Class,Corporate,Office Supplies,14,5,Yes,No,20-08-2012
O-13309,1007,13.11,Standard Class,Corporate,Office Supplies,14,0,Yes,No,03-08-2012
O-13310,1021,21.84,Standard Class,Corporate,Office Supplies,45,5,Yes,No,26-08-2012
O-13311,1009,13.38,Second Class,Consumer,Office Supplies,30,0,No,No,15-08-2012
O-13312,1000,17.04,Standard Class,Consumer,Office Supplies,30,3,Yes,No,09-08-2012
O-13313,1016,15.55,Second Class,Corporate,Office Supplies,30,5,Yes,No,09-08-2012
O-13314,1010,1363.2,Same Day,Consumer,Technology,14,5,Yes,No,28-07-2012
O-13315,1024,1085.55,Standard Class,Corporate,Furniture,45,5,Yes,No,13-08-2012
O-13319,1008,248.22,Standard Class,Consumer,Furniture,45,5,Yes,No,05-08-2012
O-13320,1027,175.92,Second Class,Consumer,Furniture,14,0,Yes,No,23-07-2012
O-13321,1024,340.38,Second Class,Corporate,Furniture,45,0,Yes,No,30-08-2012
O-13322,1018,184.32,Second Class,Corporate,Office Supplies,45,3,Yes,No,29-08-2012
O-13323,1014,170.07,Second Class,Corporate,Technology,45,3,Yes,No,20-08-2012
O-13324,1029,289.98,Standard Class,Corporate,Office Supplies,45,3,Yes,No,21-08-2012
O-13325,1028,344.03,Standard Class,Consumer,Technology,14,5,Yes,No,22-07-2012
O-13326,1028,241.49,Standard Class,Consumer,Office Supplies,14,0,Yes,No,03-08-2012
O-13327,1005,159.84,First Class,Corporate,Furniture,45,0,Yes,No,22-08-2012
O-13328,1019,74.24,First Class,Corporate,Technology,14,5,Yes,No,21-07-2012
O-13329,1025,188.8,Standard Class,Corporate,Office Supplies,30,3,Yes,No,24-08-2012
O-13331,1020,152.77,Standard Class,Consumer,Furniture,45,3,Yes,No,04-08-2012
O-13332,1003,82.35,Standard Class,Corporate,Office Supplies,30,0,Yes,No,19-08-2012
O-13333,1029,66,Standard Class,Corporate,Office Supplies,14,0,Yes,No,31-07-2012
O-13334,1028,91.35,Standard Class,Consumer,Office Supplies,30,3,Yes,No,09-08-2012
O-13336,1029,45,Second Class,Corporate,Office Supplies,30,5,Yes,No,04-08-2012
O-13337,1010,48.77,Standard Class,Consumer,Office Supplies,14,0,Yes,No,11-08-2012
O-13338,1020,56.13,Standard Class,Consumer,Office Supplies,14,5,Yes,No,17-07-2012
O-13339,1020,64.26,Standard Class,Consumer,Office Supplies,14,0,Yes,No,25-07-2012
O-13340,1007,14.51,Standard Class,Corporate,Office Supplies,45,5,Yes,No,26-08-2012
O-13341,1028,34.56,Standard Class,Consumer,Office Supplies,14,3,Yes,No,01-08-2012
O-13342,1019,9.39,First Class,Corporate,Office Supplies,45,3,Yes,No,23-08-2012
O-13343,1004,24.96,Standard Class,Consumer,Office Supplies,30,3,Yes,No,21-07-2012
O-13344,1020,23.52,Standard Class,Consumer,Office Supplies,30,3,Yes,No,29-07-2012
O-13345,1018,25.56,Standard Class,Corporate,Office Supplies,14,3,Yes,No,10-08-2012
O-13346,1020,15.63,Standard Class,Consumer,Office Supplies,30,3,Yes,No,29-07-2012
O-13348,1028,3.33,Standard Class,Consumer,Office Supplies,45,5,Yes,No,17-08-2012
O-13349,1028,943.7,Standard Class,Consumer,Technology,45,5,Yes,No,04-08-2012
O-13350,1018,295.92,Same Day,Corporate,Technology,14,5,Yes,No,31-07-2012
O-13351,1014,144.08,Same Day,Corporate,Technology,14,5,Yes,No,18-07-2012
O-13352,1019,168.46,First Class,Corporate,Furniture,30,5,No,No,05-08-2012
O-13354,1019,282.89,First Class,Corporate,Furniture,45,5,Yes,No,07-08-2012
O-13355,1025,126.4,Second Class,Corporate,Furniture,30,0,Yes,No,15-08-2012
O-13356,1028,67.92,Standard Class,Consumer,Office Supplies,30,5,Yes,No,05-08-2012
O-13359,1005,6.72,First Class,Corporate,Office Supplies,45,5,Yes,No,21-08-2012
O-13361,1028,907.01,First Class,Consumer,Furniture,14,5,Yes,No,25-07-2012
O-13363,1024,1101.57,Standard Class,Corporate,Technology,30,3,No,No,09-08-2012
O-13364,1030,1062.36,Standard Class,Corporate,Furniture,14,5,Yes,No,28-07-2012
O-13365,1008,529,Standard Class,Consumer,Office Supplies,45,5,Yes,No,13-08-2012
O-13367,1031,408.42,Standard Class,Consumer,Furniture,45,5,Yes,No,03-08-2012
O-13368,1013,243,Standard Class,Consumer,Office Supplies,45,3,Yes,No,31-08-2012
O-13369,1004,382.12,Standard Class,Consumer,Furniture,45,5,Yes,No,03-08-2012
O-13371,1024,189.58,Same Day,Corporate,Furniture,14,0,Yes,No,13-08-2012
O-13373,1004,435.5,Standard Class,Consumer,Office Supplies,14,0,Yes,No,17-07-2012
O-13374,1007,379.8,Standard Class,Corporate,Technology,45,3,Yes,No,20-08-2012
O-13375,1030,712.2,Standard Class,Corporate,Furniture,30,5,Yes,No,30-07-2012
O-13376,1008,284.63,Standard Class,Consumer,Office Supplies,45,0,Yes,No,13-08-2012
O-13378,1029,194.06,Standard Class,Corporate,Technology,30,3,Yes,No,07-08-2012
O-13380,1028,146.79,Second Class,Consumer,Office Supplies,30,5,Yes,No,02-08-2012
O-13381,1015,84.86,Standard Class,Consumer,Furniture,14,5,Yes,No,28-07-2012
O-13382,1030,173.16,Standard Class,Corporate,Office Supplies,30,5,Yes,No,31-07-2012
O-13383,1007,211.41,Standard Class,Corporate,Office Supplies,45,5,Yes,No,03-09-2012
O-13384,1010,73.1,Second Class,Consumer,Office Supplies,45,5,Yes,No,24-08-2012
O-13386,1007,157.86,Standard Class,Corporate,Office Supplies,45,5,Yes,No,19-08-2012
O-13387,1020,66.36,Second Class,Consumer,Office Supplies,30,5,Yes,No,26-07-2012
O-13388,1010,76.92,Standard Class,Consumer,Furniture,30,5,Yes,No,10-08-2012
O-13389,1024,75.43,Standard Class,Corporate,Office Supplies,14,5,Yes,No,09-08-2012
O-13390,1029,71.94,Standard Class,Corporate,Office Supplies,14,5,Yes,No,04-08-2012
O-13391,1018,101.04,Standard Class,Corporate,Office Supplies,45,0,Yes,No,29-08-2012
O-13393,1003,50.04,Standard Class,Corporate,Office Supplies,30,5,No,No,23-08-2012
O-13394,1004,68.6,Standard Class,Consumer,Office Supplies,30,5,Yes,No,23-07-2012
O-13396,1015,12.66,Standard Class,Consumer,Office Supplies,30,5,Yes,No,09-08-2012
O-13398,1004,11.17,Standard Class,Consumer,Office Supplies,45,3,Yes,No,08-08-2012
O-13400,1024,9.07,Standard Class,Corporate,Office Supplies,30,5,Yes,No,14-08-2012
O-13401,1024,5.33,Standard Class,Corporate,Office Supplies,45,5,Yes,No,30-08-2012
O-13402,1007,2123.03,Standard Class,Corporate,Technology,45,0,Yes,No,27-08-2012
O-13403,1023,793.8,Standard Class,Consumer,Office Supplies,30,0,Yes,No,06-08-2012
O-13404,1029,485.73,First Class,Corporate,Technology,30,0,Yes,No,14-08-2012
O-13405,1029,269.82,Second Class,Corporate,Furniture,30,3,Yes,No,08-08-2012
O-13407,1029,126.96,Second Class,Corporate,Furniture,45,3,Yes,No,21-08-2012
O-13408,1025,66,Second Class,Corporate,Office Supplies,45,5,Yes,No,25-08-2012
O-13409,1012,88.76,Second Class,Corporate,Technology,30,3,Yes,No,16-08-2012
O-13410,1029,36.36,Second Class,Corporate,Office Supplies,30,5,Yes,No,15-08-2012
O-13411,1023,109.32,Standard Class,Consumer,Office Supplies,45,3,Yes,No,12-08-2012
O-13412,1029,63,Second Class,Corporate,Office Supplies,14,5,Yes,No,08-08-2012
O-13413,1029,65.01,Standard Class,Corporate,Office Supplies,14,3,Yes,No,04-08-2012
O-13414,1018,41.04,First Class,Corporate,Office Supplies,14,0,Yes,No,12-08-2012
O-13415,1024,23.34,Second Class,Corporate,Office Supplies,30,3,Yes,No,23-08-2012
O-13417,1012,249,Second Class,Corporate,Office Supplies,30,5,Yes,No,20-08-2012
O-13418,1029,20.94,First Class,Corporate,Office Supplies,45,3,Yes,No,26-08-2012
O-13420,1024,24.33,First Class,Corporate,Office Supplies,14,5,Yes,No,10-08-2012
O-13421,1029,86.42,First Class,Corporate,Furniture,45,0,No,No,31-08-2012
O-13422,1018,13.05,First Class,Corporate,Office Supplies,45,5,Yes,No,01-09-2012
O-13423,1006,40.15,Standard Class,Consumer,Furniture,45,5,Yes,No,12-08-2012
O-13424,1007,30.3,Standard Class,Corporate,Office Supplies,30,0,No,No,07-09-2012
O-13426,1006,16.48,Standard Class,Consumer,Office Supplies,30,3,Yes,No,06-08-2012
O-13427,1018,6.84,First Class,Corporate,Office Supplies,30,5,Yes,No,16-08-2012
O-13428,1029,130.95,First Class,Corporate,Furniture,45,3,Yes,No,21-08-2012
O-13429,1027,19.46,Standard Class,Consumer,Office Supplies,45,3,Yes,No,20-08-2012
O-13431,1020,518.85,First Class,Consumer,Technology,30,3,Yes,No,19-07-2012
O-13432,1013,423.67,Second Class,Consumer,Technology,14,3,Yes,No,08-08-2012
O-13433,1012,257.95,First Class,Corporate,Furniture,30,5,Yes,No,14-08-2012
O-13434,1012,147.04,First Class,Corporate,Technology,45,5,Yes,No,20-08-2012
O-13435,1012,228.84,First Class,Corporate,Technology,14,0,No,No,15-08-2012
O-13436,1012,223.1,Standard Class,Corporate,Technology,45,5,Yes,No,19-08-2012
O-13438,1018,238.51,Standard Class,Corporate,Technology,14,5,Yes,No,04-08-2012
O-13439,1020,268.65,Standard Class,Consumer,Office Supplies,30,5,No,No,06-08-2012
O-13440,1020,45.69,First Class,Consumer,Office Supplies,14,3,Yes,No,25-07-2012
O-13441,1014,55.91,Standard Class,Corporate,Technology,14,0,Yes,No,31-07-2012
O-13442,1012,40.8,Standard Class,Corporate,Office Supplies,14,5,Yes,No,24-08-2012
O-13443,1008,36.36,Standard Class,Consumer,Office Supplies,14,5,Yes,No,26-07-2012
O-13444,1015,39.31,Standard Class,Consumer,Office Supplies,14,5,Yes,No,02-08-2012
O-13445,1011,22.85,Second Class,Corporate,Office Supplies,14,5,Yes,No,11-08-2012
O-13446,1015,27.36,Standard Class,Consumer,Office Supplies,14,0,No,No,14-08-2012
O-13447,1008,19.22,Standard Class,Consumer,Office Supplies,14,0,Yes,No,10-08-2012
O-13449,1031,21.12,Same Day,Consumer,Office Supplies,30,5,Yes,No,28-07-2012
O-13450,1012,33.64,Standard Class,Corporate,Furniture,14,5,Yes,No,09-08-2012
O-13451,1019,15.48,Standard Class,Corporate,Office Supplies,14,5,Yes,No,25-07-2012
O-13454,1026,342.51,Second Class,Corporate,Office Supplies,30,0,Yes,No,28-08-2012
O-13455,1004,1099.96,Standard Class,Consumer,Technology,14,0,Yes,No,12-07-2012
O-13457,1029,329.94,Standard Class,Corporate,Furniture,30,0,Yes,No,17-08-2012
O-13459,1007,353.22,Second Class,Corporate,Furniture,14,3,Yes,No,09-08-2012
O-13460,1031,294.93,Standard Class,Consumer,Office Supplies,30,5,Yes,No,30-07-2012
O-13462,1018,143.13,Standard Class,Corporate,Technology,30,0,Yes,No,13-08-2012
O-13463,1024,33.72,Standard Class,Corporate,Office Supplies,30,3,Yes,No,27-08-2012
O-13464,1009,27.36,First Class,Consumer,Office Supplies,30,5,Yes,No,29-07-2012
O-13465,1004,70.98,Standard Class,Consumer,Furniture,14,5,Yes,No,12-07-2012
O-13466,1030,29.32,Second Class,Corporate,Office Supplies,45,5,No,No,28-08-2012
O-13467,1010,14.86,Second Class,Consumer,Office Supplies,14,3,Yes,No,13-08-2012
O-13468,1012,30.68,Standard Class,Corporate,Office Supplies,30,5,No,No,07-09-2012
O-13469,1029,16.31,First Class,Corporate,Office Supplies,14,0,Yes,No,13-08-2012
O-13470,1031,15.55,Standard Class,Consumer,Office Supplies,14,0,Yes,No,26-07-2012
O-13471,1029,11.13,First Class,Corporate,Office Supplies,45,5,Yes,No,23-08-2012
O-13472,1026,56.94,Second Class,Corporate,Office Supplies,45,0,Yes,No,10-09-2012
O-13473,1004,11.95,Standard Class,Consumer,Office Supplies,14,0,Yes,No,26-07-2012
O-13474,1007,1952.42,Standard Class,Corporate,Office Supplies,14,3,Yes,No,12-08-2012
O-13475,1019,601.65,Standard Class,Corporate,Office Supplies,14,5,Yes,No,31-07-2012
O-13477,1003,518.4,Standard Class,Corporate,Furniture,14,5,No,No,29-07-2012
O-13478,1003,352.4,Standard Class,Corporate,Furniture,14,3,Yes,No,31-07-2012
O-13480,1019,155.82,Standard Class,Corporate,Furniture,14,5,Yes,No,23-07-2012
O-13481,1015,97.2,Standard Class,Consumer,Office Supplies,30,5,Yes,No,15-08-2012
O-13482,1011,124.95,Standard Class,Corporate,Technology,30,0,Yes,No,17-08-2012
O-13484,1015,46.5,Standard Class,Consumer,Office Supplies,14,5,Yes,No,31-07-2012
O-13485,1026,34.65,Standard Class,Corporate,Office Supplies,45,5,Yes,No,07-09-2012
O-13486,1030,55,Standard Class,Corporate,Office Supplies,45,3,Yes,No,28-08-2012
O-13488,1030,22.68,Standard Class,Corporate,Office Supplies,45,5,Yes,No,22-08-2012
O-13489,1028,23.82,Standard Class,Consumer,Office Supplies,30,0,No,No,28-08-2012
