Cust_id,Qtr1_Bal,Qtr2_Bal,Qtr3_Bal,Qtr4_Bal,Perc_inc_q4_q1,Wallet_trx,Age,Gender,Area
C10934,15,35,12,21,0.37,37,20,Male,North
C8019,8,21,27,11,0.37,37,29,Female,West
C3086,4,13,23,5,0.37,37,21,Female,East
C4429,4,13,27,5,0.37,37,23,Male,West
C7112,2,9,17,3,0.37,37,20,Male,South
C8825,15,35,14,21,0.37,37,21,Male,West
C1838,15,35,22,21,0.37,37,27,Female,South
C1200,4,13,21,5,0.37,37,30,Female,West
C9438,15,35,26,21,0.37,37,19,Male,West
C9113,8,21,29,11,0.37,37,30,Male,West
C9668,4,13,21,5,0.37,37,18,Male,East
C11010,8,21,24,11,0.37,37,26,Female,West
C6018,7,19,12,10,0.37,37,28,Female,North
C8797,15,35,20,21,0.37,37,23,Female,West
C10708,14,33,12,19,0.37,37,29,Female,South
C5483,10,25,37,14,0.37,37,19,Female,West
C8304,12,29,14,16,0.37,37,29,Female,East
C8609,12,29,12,16,0.37,37,24,Male,West
C6842,15,35,32,21,0.37,37,19,Female,North
C2674,2,9,31,3,0.37,37,23,Male,West
C2750,13,31,30,18,0.37,37,26,Male,North
C4796,6,17,21,8,0.37,37,29,Male,West
C2764,3,11,19,4,0.37,37,21,Male,West
C10668,4,13,23,5,0.37,37,29,Female,North
C10633,12,29,29,16,0.37,37,24,Male,West
C2492,13,31,17,18,0.37,37,25,Male,North
C2923,14,33,25,19,0.37,37,30,Female,South
C3483,10,25,20,14,0.37,37,18,Male,West
C11028,2,9,19,3,0.37,37,24,Female,North
C1954,7,19,15,10,0.37,37,21,Female,North
C5669,7,19,22,10,0.37,37,24,Male,West
C9154,8,21,34,11,0.37,37,24,Female,West
C6204,15,35,37,21,0.37,37,18,Male,South
C5240,3,11,24,4,0.37,37,23,Male,East
C7456,9,23,17,12,0.37,37,28,Female,West
C7841,9,23,18,12,0.37,37,26,Male,South
C8781,5,15,22,7,0.37,37,30,Female,West
C4037,10,25,24,14,0.37,37,20,Male,North
C7275,13,31,22,18,0.37,37,18,Male,South
C10479,3,11,13,4,0.38,38,18,Female,South
C1796,7,19,23,10,0.38,38,20,Female,West
C3979,2,9,18,3,0.38,38,19,Female,North
C5089,10,25,26,14,0.38,38,23,Male,North
C2171,15,35,16,21,0.38,38,23,Male,West
C6069,6,17,15,8,0.38,38,27,Male,South
C2533,7,19,25,10,0.38,38,24,Female,South
C10541,5,15,19,7,0.38,38,30,Female,South
C1126,11,27,31,15,0.38,38,19,Female,North
C1343,5,15,15,7,0.38,38,24,Male,North
C8034,11,27,16,15,0.38,38,24,Female,South
C2398,6,17,15,8,0.38,38,19,Female,South
C2408,6,17,30,8,0.38,38,25,Female,North
C2344,8,21,30,11,0.38,38,29,Female,South
C4605,6,17,21,8,0.38,38,21,Male,North
C9328,1,7,17,1,0.38,38,30,Female,North
C8545,6,17,21,8,0.38,38,21,Male,West
C2631,4,13,18,6,0.38,38,27,Male,North
C2802,15,35,24,21,0.38,38,18,Male,West
C8368,7,19,19,10,0.38,38,25,Female,West
C8725,12,29,26,17,0.38,38,23,Male,North
C1887,6,17,18,8,0.38,38,22,Male,East
C3673,8,21,26,11,0.38,38,25,Female,West
C9551,11,27,29,15,0.38,38,26,Female,South
C2807,14,33,14,19,0.38,38,21,Female,West
C7838,4,13,20,6,0.38,38,30,Female,South
C1770,3,11,18,4,0.38,38,25,Female,South
C2962,14,33,17,19,0.38,38,25,Male,South
C9605,15,35,20,21,0.38,38,21,Female,West
C6746,4,13,15,6,0.38,38,19,Female,South
C6917,2,9,31,3,0.38,38,19,Male,West
C2303,11,27,15,15,0.38,38,25,Female,North
C4208,14,33,32,19,0.38,38,26,Female,West
C2826,15,35,15,21,0.38,38,29,Male,South
C4153,1,7,21,1,0.38,38,30,Female,East
C9528,6,17,26,8,0.38,38,20,Male,East
C5465,2,9,37,3,0.38,38,28,Female,East
C6700,6,17,25,8,0.38,38,27,Male,West
C6703,4,13,19,6,0.38,38,23,Female,West
C6808,12,29,24,17,0.38,38,28,Male,North
C2053,4,13,24,6,0.38,38,20,Male,North
C5911,11,27,21,15,0.38,38,20,Male,West
C9587,14,33,17,19,0.38,38,24,Female,South
C1216,2,9,24,3,0.38,38,21,Male,South
C2617,9,23,10,12,0.38,38,19,Female,South
C3496,12,29,27,17,0.38,38,26,Male,West
C8689,9,23,25,12,0.38,38,30,Male,North
C3521,1,7,24,1,0.38,38,18,Male,West
C5708,12,29,18,17,0.38,38,21,Male,North
C7785,6,17,10,8,0.38,38,26,Male,West
C2346,12,29,18,17,0.38,38,24,Female,West
C6643,14,33,14,19,0.38,38,26,Male,South
C3561,3,11,30,4,0.38,38,29,Male,West
C4973,10,25,20,14,0.38,38,26,Female,South
C10527,5,15,23,7,0.38,38,22,Male,East
C8654,12,29,19,17,0.38,38,29,Male,West
C2275,5,15,18,7,0.38,38,22,Male,West
C8355,9,23,16,12,0.38,38,25,Male,West
C8628,5,15,20,7,0.38,38,27,Male,North
C2865,7,19,22,10,0.38,38,29,Female,West
C1730,7,19,24,10,0.38,38,30,Female,North
C3919,15,35,21,21,0.38,38,23,Female,South
C3877,11,27,27,15,0.38,38,28,Female,East
C6281,2,9,32,3,0.38,38,27,Female,West
C2599,5,15,19,7,0.38,38,29,Male,North
C2515,7,19,27,10,0.38,38,29,Female,South
C4657,12,29,24,17,0.38,38,28,Female,North
C4691,12,29,16,17,0.38,38,25,Male,East
C8900,9,23,18,12,0.38,38,18,Female,West
C4074,11,27,33,15,0.38,38,25,Female,South
C9213,9,23,27,12,0.38,38,21,Male,North
C8809,3,11,24,4,0.38,38,23,Female,West
C2608,2,9,22,3,0.38,38,26,Male,North
C7692,10,25,20,14,0.38,38,25,Female,North
C2485,7,19,37,10,0.38,38,23,Male,North
C3888,12,29,28,17,0.38,38,28,Male,West
C5591,11,27,26,15,0.38,38,24,Female,East
C4935,14,33,13,19,0.38,38,30,Female,West
C5333,13,31,12,18,0.38,38,24,Male,South
C10074,8,21,26,11,0.38,38,23,Female,West
C2314,10,25,33,14,0.38,38,25,Female,North
C4885,7,19,22,10,0.38,38,21,Male,South
C5237,3,11,17,4,0.38,38,18,Female,South
C6484,4,13,20,6,0.38,38,27,Female,West
C7476,6,17,21,8,0.38,38,27,Male,West
C1657,14,33,22,19,0.38,38,30,Female,South
C1755,6,17,22,8,0.38,38,29,Male,West
C9260,5,15,14,7,0.38,38,30,Male,East
C7195,12,29,15,17,0.38,38,29,Male,West
C8261,11,27,23,15,0.38,38,19,Female,South
C9473,4,13,18,6,0.38,38,20,Female,South
C4560,2,9,16,3,0.38,38,18,Female,East
C9600,7,19,32,10,0.38,38,23,Female,West
C2570,4,13,15,6,0.38,38,22,Male,South
C4077,9,23,30,12,0.38,38,22,Female,South
C6381,9,23,33,12,0.38,38,19,Male,West
C4881,2,9,11,3,0.38,38,18,Female,North
C8902,5,15,18,7,0.38,38,27,Male,North
C2340,9,23,18,12,0.38,38,22,Male,North
C3998,4,13,29,6,0.38,38,18,Male,West
C5574,12,29,33,17,0.38,38,27,Male,East
C6836,14,33,13,19,0.38,38,23,Female,West
C10862,5,15,15,7,0.38,38,29,Female,North
C7782,10,25,22,14,0.38,38,27,Male,South
C8100,11,27,12,15,0.38,38,29,Male,West
C1376,7,19,17,10,0.38,38,29,Female,North
C8231,10,25,25,14,0.38,38,20,Male,North
C8314,1,7,14,1,0.38,38,27,Male,North
C8897,1,7,26,1,0.38,38,21,Female,East
C2567,9,23,15,12,0.38,38,26,Female,West
C2702,4,13,12,6,0.38,38,19,Female,North
C6167,11,27,22,15,0.38,38,30,Male,South
C9786,5,15,15,7,0.38,38,26,Female,West
C10132,10,25,28,14,0.38,38,29,Female,North
C5565,7,19,24,10,0.38,38,29,Male,West
C7297,9,23,28,12,0.38,38,25,Male,South
C10792,8,21,15,11,0.38,38,18,Female,West
C5776,5,15,21,7,0.38,38,27,Female,North
C6630,8,21,30,11,0.38,38,28,Male,West
C10455,14,33,17,19,0.38,38,23,Female,South
C10494,3,11,17,4,0.39,39,22,Female,East
C7473,2,9,24,3,0.39,39,26,Female,West
C9313,15,35,33,21,0.39,39,27,Female,East
C1173,9,23,29,13,0.39,39,25,Male,West
C1530,9,23,12,13,0.39,39,26,Female,West
C8482,7,19,19,10,0.39,39,22,Female,West
C10134,6,17,31,8,0.39,39,26,Male,North
C5929,11,27,18,15,0.39,39,23,Female,East
C1707,8,21,14,11,0.39,39,23,Female,West
C7381,15,35,28,21,0.39,39,21,Male,West
C1685,1,7,21,1,0.39,39,20,Female,South
C3147,10,25,26,14,0.39,39,28,Male,North
C4904,4,13,26,6,0.39,39,23,Female,South
C5827,13,31,15,18,0.39,39,26,Male,East
C4556,2,9,27,3,0.39,39,23,Male,West
C4882,11,27,23,15,0.39,39,26,Female,North
C4516,12,29,20,17,0.39,39,21,Male,West
C1691,12,29,18,17,0.39,39,24,Female,North
C8973,15,35,23,21,0.39,39,21,Male,South
C7749,6,17,33,8,0.39,39,25,Female,East
C10734,14,33,11,19,0.39,39,22,Male,West
C2155,12,29,20,17,0.39,39,30,Male,South
C2553,13,31,23,18,0.39,39,27,Male,South
C7730,12,29,13,17,0.39,39,26,Female,North
C7947,13,31,20,18,0.39,39,18,Female,North
C4190,13,31,19,18,0.39,39,18,Female,West
C5872,7,19,15,10,0.39,39,20,Female,North
C2216,11,27,11,15,0.39,39,30,Male,West
C7915,7,19,34,10,0.39,39,21,Male,North
C5414,8,21,40,11,0.39,39,30,Female,East
C6794,8,21,12,11,0.39,39,27,Male,West
C9624,7,19,22,10,0.39,39,30,Female,South
C10710,6,17,33,8,0.39,39,24,Male,East
C8544,6,17,17,8,0.39,39,19,Female,West
C2156,2,9,28,3,0.39,39,24,Female,South
C5686,7,19,22,10,0.39,39,22,Male,East
C4482,6,17,16,8,0.39,39,28,Female,East
C10583,15,35,23,21,0.39,39,25,Male,West
C4824,11,27,19,15,0.39,39,19,Male,North
C9256,13,31,28,18,0.39,39,25,Male,East
C1705,3,11,29,4,0.39,39,24,Male,East
C1582,7,19,20,10,0.39,39,25,Female,East
C6938,5,15,21,7,0.39,39,20,Male,East
C10673,1,7,14,1,0.39,39,20,Female,West
C6172,8,21,16,11,0.39,39,30,Male,East
C4228,11,27,15,15,0.39,39,27,Female,West
C10175,10,25,21,14,0.39,39,26,Female,South
C6682,14,33,30,19,0.39,39,30,Female,North
C10348,4,13,30,6,0.39,39,24,Male,North
C8656,11,27,25,15,0.39,39,23,Male,West
C9559,9,23,32,13,0.39,39,28,Male,West
C9669,13,31,22,18,0.39,39,23,Male,South
C2022,8,21,20,11,0.39,39,25,Male,West
C1003,2,9,25,3,0.39,39,20,Male,South
C2227,4,13,24,6,0.39,39,19,Female,West
C11038,11,27,34,15,0.39,39,22,Female,South
C1010,8,21,22,11,0.39,39,28,Male,South
C2735,6,17,29,8,0.39,39,26,Female,South
C4877,13,31,18,18,0.39,39,28,Male,South
C7916,6,17,22,8,0.39,39,22,Female,East
C6782,3,11,24,4,0.39,39,29,Female,West
C1468,10,25,26,14,0.39,39,26,Female,South
C8061,11,27,23,15,0.39,39,29,Male,West
C2713,8,21,19,11,0.39,39,28,Female,North
C4349,6,17,16,8,0.39,39,19,Male,West
C9347,4,13,17,6,0.39,39,18,Male,North
C3448,7,19,35,10,0.39,39,21,Male,West
C9645,10,25,22,14,0.39,39,20,Female,South
C7171,6,17,13,8,0.39,39,18,Female,East
C8866,12,29,23,17,0.39,39,21,Male,West
C9592,3,11,23,4,0.39,39,28,Male,West
C4544,6,17,36,8,0.39,39,24,Male,North
C2255,15,35,26,21,0.39,39,19,Male,South
C5437,15,35,27,21,0.39,39,24,Male,North
C1548,1,7,24,1,0.39,39,24,Male,South
C2687,1,7,19,1,0.39,39,27,Female,South
C9344,3,11,22,4,0.39,39,29,Female,East
C2208,12,29,10,17,0.39,39,29,Male,West
C7929,6,17,16,8,0.39,39,30,Female,West
C7943,8,21,23,11,0.39,39,18,Male,East
C7768,4,13,26,6,0.39,39,27,Female,West
C10632,4,13,31,6,0.39,39,29,Female,South
C4135,10,25,22,14,0.39,39,20,Male,West
C6420,7,19,27,10,0.39,39,25,Male,West
C1825,1,7,27,1,0.39,39,27,Female,North
C1929,14,33,18,19,0.39,39,30,Female,West
C4432,4,13,18,6,0.39,39,20,Female,South
C2292,2,9,21,3,0.39,39,29,Male,West
C1491,10,25,21,14,0.39,39,18,Female,West
C2736,9,23,29,13,0.39,39,28,Male,West
C4469,8,21,20,11,0.39,39,29,Male,West
C6393,3,11,24,4,0.39,39,26,Female,North
C8227,13,31,27,18,0.39,39,23,Female,East
C10009,2,9,32,3,0.39,39,19,Female,West
C9359,1,7,23,1,0.39,39,18,Female,West
C3398,3,11,17,4,0.39,39,22,Female,North
C5512,7,19,15,10,0.39,39,21,Female,North
C5951,1,7,19,1,0.39,39,19,Female,West
C6424,2,9,20,3,0.39,39,21,Male,West
C2148,14,33,28,19,0.39,39,26,Female,North
C9397,3,11,19,4,0.39,39,23,Female,North
C9464,11,27,34,15,0.39,39,30,Female,West
C8122,11,27,15,15,0.39,39,30,Male,South
C4774,5,15,24,7,0.4,40,26,Male,North
C2738,4,13,13,6,0.4,40,21,Male,North
C6004,1,7,28,1,0.4,40,28,Female,North
C1718,8,21,16,11,0.4,40,27,Male,South
C9064,13,31,15,18,0.4,40,26,Male,North
C10771,5,15,14,7,0.4,40,30,Male,West
C7388,6,17,40,8,0.4,40,23,Male,West
C9806,7,19,21,10,0.4,40,26,Female,East
C5921,14,33,31,20,0.4,40,21,Female,West
C6946,4,13,17,6,0.4,40,23,Male,North
C4901,7,19,16,10,0.4,40,25,Male,North
C6225,12,29,23,17,0.4,40,24,Female,North
C3001,15,35,14,21,0.4,40,23,Female,West
C8615,12,29,39,17,0.4,40,18,Female,South
C7124,6,17,15,8,0.4,40,20,Female,South
C1475,8,21,21,11,0.4,40,21,Male,West
C3085,10,25,28,14,0.4,40,22,Female,North
C3302,14,33,20,20,0.4,40,27,Female,West
C6968,14,33,20,20,0.4,40,21,Female,South
C3882,13,31,27,18,0.4,40,29,Male,North
C4970,9,23,15,13,0.4,40,26,Male,North
C4226,3,11,27,4,0.4,40,25,Male,North
C6717,4,13,36,6,0.4,40,18,Male,North
C7891,1,7,13,1,0.4,40,22,Male,West
C2215,10,25,33,14,0.4,40,25,Female,South
C6476,15,35,29,21,0.4,40,18,Male,West
C1483,12,29,29,17,0.4,40,30,Male,North
C6202,10,25,21,14,0.4,40,26,Female,East
C3090,12,29,24,17,0.4,40,27,Male,West
C4364,13,31,36,18,0.4,40,24,Male,North
C9274,14,33,33,20,0.4,40,26,Male,West
C8951,1,7,30,1,0.4,40,28,Male,North
C6094,7,19,20,10,0.4,40,30,Female,West
C6328,2,9,23,3,0.4,40,21,Female,South
C9442,4,13,26,6,0.4,40,30,Female,West
C7190,1,7,22,1,0.4,40,21,Male,West
C5467,14,33,27,20,0.4,40,19,Female,East
C6007,3,11,29,4,0.4,40,23,Female,East
C9908,7,19,18,10,0.4,40,21,Female,West
C7613,15,35,19,21,0.4,40,18,Male,East
C4005,10,25,30,14,0.4,40,30,Female,East
C9023,14,33,35,20,0.4,40,27,Male,West
C6199,12,29,15,17,0.4,40,20,Female,South
C2600,3,11,29,4,0.4,40,24,Female,South
C5619,5,15,26,7,0.4,40,25,Female,South
C8948,8,21,24,11,0.4,40,21,Male,East
C10781,9,23,35,13,0.4,40,29,Female,West
C4537,1,7,24,1,0.4,40,26,Male,East
C9659,5,15,32,7,0.4,40,19,Male,West
C1567,13,31,22,18,0.4,40,30,Female,South
C4471,11,27,18,15,0.4,40,18,Male,North
C6548,1,7,23,1,0.4,40,30,Male,West
C7320,6,17,18,8,0.4,40,21,Female,North
C10484,15,35,32,21,0.4,40,29,Female,North
C4334,12,29,21,17,0.4,40,29,Female,West
C8169,7,19,23,10,0.4,40,26,Female,South
C1147,14,33,17,20,0.4,40,30,Female,West
C8157,13,31,29,18,0.4,40,23,Female,South
C8756,15,35,16,21,0.4,40,24,Female,North
C10248,5,15,21,7,0.4,40,28,Male,South
C6255,5,15,32,7,0.4,40,23,Male,South
C2549,12,29,26,17,0.4,40,23,Female,South
C9655,5,15,21,7,0.4,40,18,Female,South
C4485,3,11,17,4,0.4,40,30,Male,South
C8215,5,15,13,7,0.4,40,18,Male,West
C8584,6,17,11,8,0.4,40,25,Male,South
C9623,9,23,39,13,0.4,40,19,Male,West
C1213,5,15,25,7,0.4,40,18,Male,South
C4182,6,17,21,8,0.4,40,18,Female,East
C6369,14,33,23,20,0.4,40,29,Male,West
C5585,14,33,21,20,0.4,40,18,Male,South
C3396,11,27,23,15,0.4,40,20,Female,South
C11066,1,7,25,1,0.4,40,18,Male,North
C9470,6,17,21,8,0.4,40,20,Female,West
C10427,8,21,22,11,0.4,40,24,Male,West
C8539,8,21,12,11,0.4,40,22,Female,North
C9302,4,13,22,6,0.4,40,25,Male,North
C1062,2,9,19,3,0.4,40,26,Male,North
C8929,1,7,11,1,0.4,40,29,Female,West
C2615,12,29,32,17,0.4,40,26,Female,North
C2957,10,25,16,14,0.4,40,23,Female,West
C3423,15,35,24,21,0.4,40,29,Female,West
C3651,12,29,17,17,0.4,40,27,Male,South
C5474,2,9,22,3,0.4,40,19,Female,North
C1854,15,35,11,21,0.4,40,29,Female,East
C6650,4,13,29,6,0.4,40,21,Male,West
C8412,9,23,16,13,0.4,40,24,Male,West
C3003,10,25,23,14,0.4,40,19,Female,North
C8757,2,9,15,3,0.4,40,29,Male,South
C10809,15,35,11,21,0.4,40,29,Female,West
C2875,13,31,19,18,0.4,40,22,Female,North
C2884,14,33,24,20,0.4,40,28,Male,North
C3281,10,25,19,14,0.4,40,25,Male,West
C4165,4,13,16,6,0.4,40,22,Male,North
C9900,12,29,25,17,0.4,40,20,Female,East
C3433,9,23,36,13,0.4,40,18,Female,West
C3765,8,21,29,11,0.4,40,26,Female,South
C6378,1,7,13,1,0.4,40,26,Female,South
C2423,14,33,10,20,0.4,40,22,Male,East
C5302,3,11,22,4,0.41,41,22,Female,West
C3973,12,29,18,17,0.41,41,21,Male,West
C8323,12,29,21,17,0.41,41,19,Male,North
C9860,6,17,22,8,0.41,41,19,Male,South
C10458,13,31,22,18,0.41,41,19,Female,South
C6506,4,13,17,6,0.41,41,20,Female,East
C8079,11,27,25,16,0.41,41,19,Female,East
C8668,9,23,10,13,0.41,41,29,Male,East
C6001,5,15,35,7,0.41,41,20,Male,West
C1659,11,27,19,16,0.41,41,26,Female,West
C5966,9,23,31,13,0.41,41,30,Male,West
C10797,14,33,23,20,0.41,41,25,Male,North
C2589,10,25,10,14,0.41,41,24,Male,West
C2539,4,13,34,6,0.41,41,26,Female,North
C9572,3,11,21,4,0.41,41,23,Female,West
C3227,4,13,14,6,0.41,41,19,Female,West
C5894,8,21,17,11,0.41,41,30,Female,North
C1973,9,23,16,13,0.41,41,24,Male,South
C2877,3,11,24,4,0.41,41,24,Male,West
C1611,5,15,28,7,0.41,41,30,Female,South
C2495,11,27,18,16,0.41,41,18,Male,West
C6000,3,11,11,4,0.41,41,24,Female,North
C8750,12,29,23,17,0.41,41,22,Male,South
C1665,7,19,14,10,0.41,41,30,Female,West
C9351,5,15,18,7,0.41,41,23,Female,North
C9835,8,21,23,11,0.41,41,21,Female,North
C10576,4,13,19,6,0.41,41,25,Female,West
C1749,4,13,27,6,0.41,41,28,Female,West
C2169,11,27,28,16,0.41,41,19,Male,North
C4815,11,27,30,16,0.41,41,26,Female,North
C9761,10,25,29,14,0.41,41,21,Female,North
C8076,10,25,26,14,0.41,41,30,Male,South
C5811,4,13,24,6,0.41,41,22,Male,South
C6798,4,13,23,6,0.41,41,27,Female,South
C10626,3,11,25,4,0.41,41,25,Male,West
C1131,13,31,19,18,0.41,41,26,Female,West
C5076,7,19,30,10,0.41,41,19,Male,South
C3949,8,21,14,11,0.41,41,18,Female,West
C7808,15,35,33,21,0.41,41,22,Female,North
C4581,11,27,36,16,0.41,41,18,Male,West
C4699,11,27,19,16,0.41,41,24,Female,West
C7339,12,29,22,17,0.41,41,23,Female,West
C11014,4,13,28,6,0.41,41,28,Male,South
C4359,2,9,18,3,0.41,41,19,Male,North
C5582,11,27,20,16,0.41,41,23,Female,South
C7102,11,27,22,16,0.41,41,19,Male,East
C9936,10,25,17,14,0.41,41,24,Male,West
C8513,10,25,20,14,0.41,41,30,Male,West
C3640,1,7,14,1,0.41,41,23,Male,North
C3625,3,11,33,4,0.41,41,29,Male,North
C2221,8,21,16,11,0.41,41,30,Male,West
C6379,2,9,24,3,0.41,41,20,Male,South
C3588,9,23,31,13,0.41,41,21,Male,South
C2944,2,9,15,3,0.41,41,18,Male,South
C5355,5,15,19,7,0.41,41,30,Male,South
C9335,11,27,17,16,0.41,41,22,Male,West
C9681,8,21,39,11,0.41,41,27,Male,West
C2139,13,31,15,18,0.41,41,19,Male,West
C9110,2,9,17,3,0.41,41,30,Female,North
C5743,15,35,19,21,0.41,41,30,Male,West
C10770,15,35,19,21,0.41,41,26,Female,West
C4152,5,15,18,7,0.41,41,18,Female,East
C4961,9,23,12,13,0.41,41,29,Male,West
C3958,15,35,29,21,0.41,41,28,Male,East
C5536,8,21,16,11,0.41,41,22,Female,East
C1927,1,7,17,1,0.41,41,30,Female,West
C6920,13,31,31,18,0.41,41,20,Male,South
C2199,4,13,12,6,0.41,41,30,Male,East
C4695,13,31,31,18,0.41,41,25,Male,West
C5219,15,35,16,21,0.41,41,25,Female,North
C8389,2,9,16,3,0.41,41,23,Male,South
C1787,4,13,22,6,0.41,41,20,Male,North
C9986,12,29,11,17,0.41,41,24,Female,West
C10569,4,13,17,6,0.41,41,25,Female,West
C3712,14,33,22,20,0.41,41,23,Male,West
C6777,6,17,24,8,0.41,41,25,Female,West
C8036,12,29,21,17,0.41,41,23,Female,West
C10239,10,25,37,14,0.41,41,18,Female,North
C2085,15,35,15,21,0.41,41,18,Female,West
C9184,3,11,14,4,0.41,41,25,Male,West
C7757,5,15,23,7,0.41,41,23,Female,South
C8662,12,29,37,17,0.41,41,25,Male,South
C9949,13,31,30,18,0.41,41,27,Male,West
C7219,2,9,38,3,0.41,41,25,Female,North
C2070,8,21,33,11,0.41,41,25,Male,East
C7084,13,31,17,18,0.41,41,23,Male,West
C7199,9,23,33,13,0.41,41,30,Female,East
C4826,14,33,18,20,0.41,41,25,Female,West
C8702,6,17,11,8,0.41,41,22,Female,South
C1724,3,11,31,4,0.41,41,18,Female,East
C6659,4,13,35,6,0.41,41,21,Female,West
C1495,14,33,35,20,0.41,41,21,Male,North
C7701,9,23,20,13,0.41,41,21,Male,East
C10372,12,29,22,17,0.41,41,24,Male,West
C3787,7,19,26,10,0.41,41,21,Female,West
C4313,13,31,26,18,0.41,41,20,Male,West
C8099,9,23,17,13,0.41,41,24,Male,North
C9677,11,27,24,16,0.41,41,25,Male,West
C6301,10,25,17,14,0.41,41,18,Female,South
C6368,7,19,25,10,0.41,41,25,Female,South
C6866,4,13,19,6,0.41,41,23,Female,South
C3894,13,31,21,18,0.41,41,21,Female,West
C7960,14,33,25,20,0.41,41,28,Male,North
C1445,14,33,19,20,0.41,41,20,Female,West
C2088,9,23,15,13,0.41,41,29,Female,East
C2873,6,17,15,8,0.41,41,27,Male,West
C2176,11,27,20,16,0.41,41,27,Male,South
C7365,2,9,28,3,0.41,41,22,Female,North
C9494,5,15,25,7,0.41,41,21,Male,South
C2563,1,7,26,1,0.41,41,18,Female,South
C1517,15,35,12,21,0.41,41,30,Female,West
C9662,11,27,24,16,0.41,41,20,Female,West
C3701,3,11,25,4,0.41,41,20,Female,North
C8585,1,7,19,1,0.41,41,21,Male,South
C9996,9,23,15,13,0.41,41,23,Female,South
C2121,4,13,13,6,0.41,41,26,Male,North
C5196,12,29,30,17,0.41,41,28,Male,West
C1271,1,7,22,1,0.42,42,27,Female,West
C1461,7,19,28,10,0.42,42,27,Female,East
C5638,9,23,39,13,0.42,42,29,Female,West
C4261,1,7,23,1,0.42,42,18,Female,West
C6223,9,23,13,13,0.42,42,25,Female,West
C8098,4,13,30,6,0.42,42,20,Female,North
C6749,8,21,19,11,0.42,42,29,Male,West
C8744,6,17,21,9,0.42,42,20,Male,South
C5993,7,19,20,10,0.42,42,18,Male,South
C9325,8,21,24,11,0.42,42,19,Male,West
C1816,3,11,19,4,0.42,42,24,Female,North
C11049,12,29,26,17,0.42,42,20,Female,North
C1306,1,7,23,1,0.42,42,20,Female,South
C3726,12,29,23,17,0.42,42,19,Male,West
C10911,6,17,23,9,0.42,42,23,Female,West
C11052,1,7,15,1,0.42,42,28,Female,South
C9340,8,21,22,11,0.42,42,22,Male,South
C9568,13,31,24,18,0.42,42,26,Female,North
C1554,2,9,30,3,0.42,42,29,Male,North
C10821,7,19,23,10,0.42,42,30,Male,South
C8566,10,25,14,14,0.42,42,20,Male,South
C3375,13,31,11,18,0.42,42,21,Female,West
C3123,13,31,15,18,0.42,42,29,Male,North
C3316,6,17,28,9,0.42,42,20,Male,North
C4100,14,33,26,20,0.42,42,28,Female,East
C10219,3,11,13,4,0.42,42,21,Female,East
C6226,8,21,20,11,0.42,42,21,Male,West
C6087,12,29,21,17,0.42,42,21,Male,West
C10601,7,19,23,10,0.42,42,28,Male,West
C1393,12,29,29,17,0.42,42,25,Female,South
C8813,7,19,18,10,0.42,42,25,Female,South
C8938,9,23,14,13,0.42,42,29,Male,West
C8040,1,7,18,1,0.42,42,25,Male,North
C7737,14,33,18,20,0.42,42,21,Male,West
C9318,9,23,26,13,0.42,42,27,Female,North
C5753,6,17,28,9,0.42,42,22,Male,East
C8415,2,9,18,3,0.42,42,23,Male,East
C8861,15,35,20,21,0.42,42,23,Female,West
C4056,4,13,17,6,0.42,42,18,Female,North
C5968,4,13,19,6,0.42,42,20,Female,West
C1948,6,17,30,9,0.42,42,29,Male,South
C6119,14,33,25,20,0.42,42,29,Female,West
C9853,12,29,22,17,0.42,42,22,Male,South
C8999,5,15,19,7,0.42,42,22,Female,South
C4032,2,9,16,3,0.42,42,20,Male,East
C6209,1,7,22,1,0.42,42,27,Female,West
C10086,15,35,21,21,0.42,42,20,Female,North
C7087,5,15,19,7,0.42,42,30,Male,West
C8283,11,27,14,16,0.42,42,26,Female,South
C3699,7,19,19,10,0.42,42,26,Female,West
C2097,5,15,19,7,0.42,42,20,Male,West
C7255,2,9,15,3,0.42,42,18,Male,North
C7399,1,7,35,1,0.42,42,26,Male,West
C1748,13,31,36,18,0.42,42,22,Male,North
C6339,1,7,24,1,0.42,42,25,Male,West
C9499,8,21,18,11,0.42,42,24,Male,West
C9738,4,13,38,6,0.42,42,30,Female,South
C1089,5,15,23,7,0.42,42,20,Female,South
C1344,13,31,17,18,0.42,42,20,Male,West
C2931,9,23,15,13,0.42,42,20,Male,South
C1683,13,31,12,18,0.42,42,24,Female,West
C4314,10,25,22,14,0.42,42,27,Male,South
C6459,11,27,15,16,0.42,42,30,Male,West
C6540,6,17,20,9,0.42,42,30,Male,West
C7042,2,9,24,3,0.42,42,22,Male,South
C1145,7,19,15,10,0.42,42,23,Female,North
C8012,10,25,15,14,0.42,42,25,Male,North
C7180,9,23,18,13,0.42,42,24,Female,South
C9142,4,13,25,6,0.42,42,21,Male,South
C2815,6,17,19,9,0.42,42,25,Male,West
C4222,8,21,18,11,0.42,42,29,Male,North
C6674,7,19,32,10,0.42,42,27,Male,North
C2901,1,7,21,1,0.42,42,23,Female,North
C3485,8,21,27,11,0.42,42,26,Male,East
C7271,14,33,35,20,0.42,42,30,Female,East
C2720,8,21,19,11,0.42,42,21,Female,West
C6722,11,27,13,16,0.42,42,24,Male,North
C3742,4,13,16,6,0.42,42,23,Female,West
